"count201504","count201510","count33","count34","count35","count36","count37","count38","count39","count40","count43","id","property"
8,11,0,2,0,13,21,32,16,10,8,1260," http://dbpedia.org/ontology/Work/runtime"
0,0,0,1,0,0,0,0,0,0,0,1261," http://dbpedia.org/ontology/Work/subsequentWork"
0,0,0,42,0,0,0,0,0,0,0,1265," http://dbpedia.org/ontology/Wrestler/billed"
0,0,0,61,0,0,0,0,0,0,0,1266," http://dbpedia.org/ontology/Wrestler/debut"
0,0,0,36,0,0,0,0,0,0,0,1267," http://dbpedia.org/ontology/Wrestler/resides"
0,0,0,104,0,0,0,0,0,0,0,1268," http://dbpedia.org/ontology/Wrestler/trainer"
0,0,0,330,0,0,0,0,0,0,0,1271," http://dbpedia.org/ontology/Writer/notableWork"
0,0,0,0,0,1,0,0,0,0,0,1291," http://dbpedia.org/ontology/abbreviation"
1172729,1282025,0,0,48663,296298,821223,986198,1074974,1167919,1165251,1296," http://dbpedia.org/ontology/abstract"
1196,1144,0,51,53,267,463,586,825,1005,1244,1297," http://dbpedia.org/ontology/academicAdvisor"
0,0,0,145,124,242,0,0,0,0,0,1299," http://dbpedia.org/ontology/academyAward"
0,0,110,0,0,0,0,0,0,0,0,1300," http://dbpedia.org/ontology/academyaward"
0,0,0,0,0,0,0,0,0,0,239,1310," http://dbpedia.org/ontology/activeYears"
55171,25221,321,5797,4620,27225,46777,54678,61960,71851,26483,1311," http://dbpedia.org/ontology/activeYearsEndDate"
63073,67999,0,0,8645,24680,25710,32229,44913,51755,69168,1313," http://dbpedia.org/ontology/activeYearsEndYear"
67286,30598,426,5908,5344,33561,58659,68100,77156,89426,32247,1315," http://dbpedia.org/ontology/activeYearsStartDate"
131743,141126,0,0,12804,49384,64250,75481,106566,122570,144133,1317," http://dbpedia.org/ontology/activeYearsStartYear"
10,11,1,1,0,1,9,11,12,11,7,1320," http://dbpedia.org/ontology/added"
0,0,0,0,0,0,1,4,2,0,0,1321," http://dbpedia.org/ontology/address"
4,0,0,0,0,0,0,1,0,1,0,1333," http://dbpedia.org/ontology/affiliation"
0,0,0,7,7,21,0,0,0,0,0,1334," http://dbpedia.org/ontology/afiAward"
0,0,6,0,0,0,0,0,0,0,0,1335," http://dbpedia.org/ontology/afiaaward"
0,0,0,0,0,0,0,0,0,0,749,1338," http://dbpedia.org/ontology/agency"
0,0,0,0,0,0,0,0,2,0,0,1351," http://dbpedia.org/ontology/aircraftFighter"
0,0,0,0,0,0,1,2,1,0,0,1371," http://dbpedia.org/ontology/album"
127035,130973,0,0,3435,9699,13824,15064,22357,225232,98318,1376," http://dbpedia.org/ontology/alias"
20040,19406,3949,4182,0,0,0,0,19477,39268,19739,1378," http://dbpedia.org/ontology/allegiance"
89320,114136,2255,2545,3375,23570,42335,60659,75334,98047,121707,1380," http://dbpedia.org/ontology/almaMater"
0,0,0,3,5,8,0,0,0,0,0,1403," http://dbpedia.org/ontology/americanComedyAward"
1345,1546,0,0,29,528,916,1359,1592,1959,1588,1421," http://dbpedia.org/ontology/appointer"
2,1,0,0,0,0,1,1,1,2,1,1430," http://dbpedia.org/ontology/architect"
4,3,0,0,0,0,2,4,4,3,3,1433," http://dbpedia.org/ontology/architecturalStyle"
0,6,0,0,0,0,5,6,7,6,3,1436," http://dbpedia.org/ontology/area"
1,0,0,0,0,1,0,1,2,4,0,1437," http://dbpedia.org/ontology/areaCode"
0,0,0,0,0,4,1,0,0,0,0,1439," http://dbpedia.org/ontology/areaLand"
0,0,0,0,0,4,1,0,0,0,0,1449," http://dbpedia.org/ontology/areaTotal"
0,0,0,0,0,4,1,0,0,0,0,1452," http://dbpedia.org/ontology/areaWater"
0,0,0,0,0,2,0,0,0,0,0,1456," http://dbpedia.org/ontology/arielAward"
0,0,1,0,0,0,0,0,0,0,0,1457," http://dbpedia.org/ontology/arielaward"
9,7,0,0,0,1,9,8,19,18,6,1465," http://dbpedia.org/ontology/artist"
0,0,0,0,0,1,0,2,1,0,0,1474," http://dbpedia.org/ontology/assets"
1346,2567,0,0,85,572,819,969,1239,2024,2813,1476," http://dbpedia.org/ontology/associate"
183,154,0,0,3,93,114,136,137,167,161,1479," http://dbpedia.org/ontology/associatedAct"
85294,82690,2031,2219,1623,31245,51268,62699,71612,78875,84951,1480," http://dbpedia.org/ontology/associatedBand"
85294,82690,2031,2219,1623,31245,51268,62699,71612,78875,84951,1481," http://dbpedia.org/ontology/associatedMusicalArtist"
0,0,0,0,0,0,0,1,0,0,0,1495," http://dbpedia.org/ontology/athletics"
10,7,3,1,3,5,7,11,15,17,6,1503," http://dbpedia.org/ontology/author"
93513,79673,5194,5530,7147,24658,48561,65351,72981,86043,83685,1519," http://dbpedia.org/ontology/award"
44074,46470,875,944,1687,17693,31302,34579,38246,83758,47511,1524," http://dbpedia.org/ontology/background"
0,0,0,66,49,115,0,0,0,0,0,1527," http://dbpedia.org/ontology/baftaAward"
0,0,57,0,0,0,0,0,0,0,0,1528," http://dbpedia.org/ontology/baftaaward"
188,157,0,0,0,0,313,365,326,189,104,1530," http://dbpedia.org/ontology/bandMember"
0,0,0,0,0,0,2,3,0,0,0,1534," http://dbpedia.org/ontology/basedOn"
0,0,60,71,0,0,0,0,0,0,0,1537," http://dbpedia.org/ontology/bats"
18815,643,0,0,0,0,15499,17434,17985,37132,664,1538," http://dbpedia.org/ontology/battingSide"
77774,72938,0,0,11476,28329,47941,60454,63947,74341,75103,1539," http://dbpedia.org/ontology/battle"
0,0,7733,8644,0,0,0,0,0,0,0,1541," http://dbpedia.org/ontology/battles"
626,687,0,7,12,101,417,520,581,618,723,1542," http://dbpedia.org/ontology/beatifiedBy"
520,636,0,6,13,92,375,399,450,501,670,1543," http://dbpedia.org/ontology/beatifiedDate"
441,654,0,2,7,74,231,268,338,415,723,1544," http://dbpedia.org/ontology/beatifiedPlace"
0,0,6,0,0,0,0,0,0,0,0,1545," http://dbpedia.org/ontology/beatified_date"
0,0,2,0,0,0,0,0,0,0,0,1546," http://dbpedia.org/ontology/beatified_place"
1,0,0,0,0,0,0,0,0,0,0,1547," http://dbpedia.org/ontology/bedCount"
211,319,0,0,0,0,107,123,138,338,337,1556," http://dbpedia.org/ontology/bestFinish"
77,1,0,0,0,0,0,0,0,24,1,1563," http://dbpedia.org/ontology/bibsysId"
2199,1997,0,42,64,269,1430,1151,1960,2142,2115,1568," http://dbpedia.org/ontology/billed"
0,0,0,0,0,1,0,1,1,0,0,1570," http://dbpedia.org/ontology/binomialAuthority"
1045550,1101002,0,19154,29216,153535,468670,609998,686405,995287,988174,1576," http://dbpedia.org/ontology/birthDate"
59431,68021,0,1416,1354,8210,29310,35485,44985,52585,72677,1577," http://dbpedia.org/ontology/birthName"
1213226,1258785,0,25462,29921,277421,677927,849892,964319,1111059,1136800,1578," http://dbpedia.org/ontology/birthPlace"
1028894,1047954,0,0,3123,14336,69716,85112,96652,973597,812229,1580," http://dbpedia.org/ontology/birthYear"
0,0,17807,0,0,0,0,0,0,0,0,1581," http://dbpedia.org/ontology/birthdate"
0,0,1251,0,0,0,0,0,0,0,0,1582," http://dbpedia.org/ontology/birthname"
0,0,24505,0,0,0,0,0,0,0,0,1583," http://dbpedia.org/ontology/birthplace"
0,133,0,0,0,0,0,0,113,362,161,1591," http://dbpedia.org/ontology/block"
1262,217,0,0,0,0,0,0,0,1604,16,1597," http://dbpedia.org/ontology/bnfId"
1621,1616,0,0,19,270,701,1016,1233,1427,1748,1598," http://dbpedia.org/ontology/board"
0,0,5,10,0,0,0,0,0,0,0,1599," http://dbpedia.org/ontology/boards"
189,194,0,0,2,21,56,88,110,129,220,1601," http://dbpedia.org/ontology/bodyDiscovered"
0,0,0,0,0,0,0,0,1,0,0,1608," http://dbpedia.org/ontology/border"
0,0,0,0,0,0,0,1,1,0,0,1609," http://dbpedia.org/ontology/borough"
601,633,0,9,31,160,0,1,533,1090,660,1611," http://dbpedia.org/ontology/bowlRecord"
693,2,0,0,0,0,0,0,0,1250,1,1614," http://dbpedia.org/ontology/bpnId"
0,0,3614,3872,0,0,0,0,0,0,0,1619," http://dbpedia.org/ontology/branch"
0,0,0,10,5,5,0,0,0,0,0,1628," http://dbpedia.org/ontology/britishComedyAwards"
0,2,0,0,0,0,2,4,3,3,2,1631," http://dbpedia.org/ontology/broadcastArea"
1,0,0,0,0,0,0,0,0,0,0,1632," http://dbpedia.org/ontology/broadcastNetwork"
0,1,0,0,0,0,0,1,1,2,1,1634," http://dbpedia.org/ontology/broadcastStationClass"
0,0,0,0,0,0,0,2,0,0,0,1641," http://dbpedia.org/ontology/budget"
0,0,0,0,0,0,2,2,4,2,0,1643," http://dbpedia.org/ontology/builder"
1,1,0,0,0,0,0,0,1,1,0,1645," http://dbpedia.org/ontology/buildingEndDate"
2,2,0,0,0,0,0,1,1,2,2,1647," http://dbpedia.org/ontology/buildingStartDate"
1,1,0,0,0,0,0,0,0,1,1,1648," http://dbpedia.org/ontology/buildingStartYear"
0,0,0,0,0,0,0,0,727,887,0,1653," http://dbpedia.org/ontology/buriedPlace"
305,316,0,0,0,15,555,542,334,331,318,1654," http://dbpedia.org/ontology/bustSize"
42,40,0,0,0,8,20,24,29,68,42,1658," http://dbpedia.org/ontology/callSign"
617,592,0,4,17,104,464,565,597,612,613,1665," http://dbpedia.org/ontology/canonizedBy"
419,444,0,6,13,86,329,349,385,408,453,1666," http://dbpedia.org/ontology/canonizedDate"
361,384,0,0,7,70,239,268,322,356,397,1667," http://dbpedia.org/ontology/canonizedPlace"
0,0,6,0,0,0,0,0,0,0,0,1668," http://dbpedia.org/ontology/canonized_date"
2,2,0,0,0,0,0,2,1,1,2,1671," http://dbpedia.org/ontology/capacity"
0,2,0,0,0,2,3,4,5,11,0,1673," http://dbpedia.org/ontology/capital"
1,0,0,0,0,0,1,1,1,1,0,1686," http://dbpedia.org/ontology/careerPoints"
3088,3303,0,73,117,223,1667,2230,2558,2787,3420,1687," http://dbpedia.org/ontology/careerPrizeMoney"
826399,890186,0,0,0,0,0,0,577196,643162,920428,1688," http://dbpedia.org/ontology/careerStation"
0,0,46,0,0,0,0,0,0,0,0,1689," http://dbpedia.org/ontology/careerprizemoney"
1,1,0,0,0,0,0,0,0,1,0,1702," http://dbpedia.org/ontology/category"
3,1,1,1,1,1,2,2,2,4,1,1705," http://dbpedia.org/ontology/causalties"
0,0,0,0,0,0,1,0,0,0,0,1712," http://dbpedia.org/ontology/censusYear"
135,317,0,0,0,0,46,48,54,113,356,1714," http://dbpedia.org/ontology/centuryBreaks"
0,0,0,0,0,0,1,1,1,2,0,1717," http://dbpedia.org/ontology/certification"
0,0,0,13,20,40,0,0,0,0,0,1719," http://dbpedia.org/ontology/cesarAward"
0,0,15,0,0,0,0,0,0,0,0,1720," http://dbpedia.org/ontology/cesaraward"
1,1,0,0,0,0,0,0,0,0,1,1724," http://dbpedia.org/ontology/chairman"
1,1,0,0,0,0,0,0,0,0,1,1725," http://dbpedia.org/ontology/chairmanTitle"
808,789,6,6,39,489,834,835,837,836,783,1735," http://dbpedia.org/ontology/championships"
127,268,0,0,27,108,141,156,186,212,302,1736," http://dbpedia.org/ontology/chancellor"
2,2,0,0,0,0,0,2,3,0,2,1737," http://dbpedia.org/ontology/channel"
12847,14251,0,386,707,3254,6849,8663,11413,13075,14576,1746," http://dbpedia.org/ontology/child"
0,0,360,0,0,0,0,0,0,0,0,1748," http://dbpedia.org/ontology/children"
913,886,22,22,44,100,1080,1078,1002,951,894,1749," http://dbpedia.org/ontology/choreographer"
1,2,0,0,0,2,4,5,5,1,2,1753," http://dbpedia.org/ontology/cinematography"
0,1,0,0,0,0,0,0,0,0,1,1757," http://dbpedia.org/ontology/circulation"
6179,6038,167,197,267,1354,3145,4359,4999,5854,6308,1760," http://dbpedia.org/ontology/citizenship"
3,2,0,0,0,0,2,5,5,8,1,1761," http://dbpedia.org/ontology/city"
0,0,0,0,0,1,0,1,2,0,0,1767," http://dbpedia.org/ontology/class"
1,1,0,0,0,0,0,0,1,1,0,1775," http://dbpedia.org/ontology/closingDate"
1,1,0,0,0,0,0,0,1,1,0,1777," http://dbpedia.org/ontology/closingYear"
5566,6206,0,3103,1,4,0,0,3994,4849,7042,1781," http://dbpedia.org/ontology/club"
0,0,7365,0,0,0,0,0,0,0,0,1782," http://dbpedia.org/ontology/clubs"
1669,1627,32,33,49,154,1407,1425,1601,1589,1657,1795," http://dbpedia.org/ontology/coach"
28094,243,0,251,588,3609,2,10,22793,25587,224,1798," http://dbpedia.org/ontology/coachedTeam"
0,0,330,0,0,0,0,0,0,0,0,1799," http://dbpedia.org/ontology/coachedteam"
80,88,0,1,1,26,0,0,53,116,102,1800," http://dbpedia.org/ontology/coachingRecord"
16743,13204,199,257,291,2916,11489,12150,15228,16269,13229,1826," http://dbpedia.org/ontology/college"
0,0,0,0,0,0,2,4,3,1,0,1831," http://dbpedia.org/ontology/colour"
0,0,0,0,0,0,2,2,2,1,0,1833," http://dbpedia.org/ontology/colourName"
0,0,0,0,0,1,0,0,0,0,0,1834," http://dbpedia.org/ontology/colours"
11,6,2,2,2,2,4,3,3,12,0,1835," http://dbpedia.org/ontology/combatant"
3,1,2,1,1,1,2,1,1,1,2,1842," http://dbpedia.org/ontology/commander"
0,0,1336,1488,0,0,0,0,0,0,0,1843," http://dbpedia.org/ontology/commands"
0,0,0,0,0,0,0,0,1,1,0,1847," http://dbpedia.org/ontology/commissioningDate"
285,828,0,0,97,374,508,569,673,1604,848,1848," http://dbpedia.org/ontology/committee"
2,1,0,0,0,0,0,44413,0,1,5,1850," http://dbpedia.org/ontology/commonName"
1,0,0,0,0,2,5,2,0,0,0,1853," http://dbpedia.org/ontology/company"
2,2,0,0,0,3,7,7,2,2,1,1859," http://dbpedia.org/ontology/completionDate"
0,0,0,0,0,1,1,0,0,1,1,1863," http://dbpedia.org/ontology/composer"
2,1,0,0,0,0,0,2,1,3,0,1896," http://dbpedia.org/ontology/cost"
49177,51680,21,32,5079,15141,33376,42553,23286,50069,52416,1900," http://dbpedia.org/ontology/country"
0,0,58,0,0,0,0,0,0,0,0,1907," http://dbpedia.org/ontology/countryofbirth"
0,0,18,0,0,0,0,0,0,0,0,1908," http://dbpedia.org/ontology/countryofdeath"
0,0,0,0,0,0,1,1,1,1,0,1909," http://dbpedia.org/ontology/county"
0,0,0,0,0,0,1,0,0,0,0,1910," http://dbpedia.org/ontology/countySeat"
5377,11452,0,0,0,2,11381,11991,11699,11350,11773,1922," http://dbpedia.org/ontology/creator"
0,1,0,0,0,0,0,0,0,0,1,1936," http://dbpedia.org/ontology/curator"
0,0,0,0,0,1,0,0,0,0,0,1937," http://dbpedia.org/ontology/currency"
0,0,0,0,86,0,0,0,0,0,0,1940," http://dbpedia.org/ontology/currentDomicile"
21076,305618,0,0,0,0,0,224716,242093,273309,315780,1942," http://dbpedia.org/ontology/currentMember"
0,0,14,0,0,0,0,0,0,0,0,1943," http://dbpedia.org/ontology/currentMembers"
0,0,819,690,0,0,0,0,0,0,0,1944," http://dbpedia.org/ontology/currentNumber"
611,581,0,15,24,66,525,614,613,594,589,1945," http://dbpedia.org/ontology/currentPartner"
0,0,1932,2246,0,0,0,0,0,0,0,1946," http://dbpedia.org/ontology/currentPosition"
7,6,0,0,0,0,85,100,74,11,5,1948," http://dbpedia.org/ontology/currentRank"
847,894,0,13,23,97,0,0,663,1482,927,1949," http://dbpedia.org/ontology/currentRecord"
0,0,1276,1121,0,0,0,0,0,0,0,1952," http://dbpedia.org/ontology/currentTeam"
3,4,1,1,1,1,2,3,3,3,4,1968," http://dbpedia.org/ontology/date"
8,12,2,2,1,5,9,9,9,9,12,1978," http://dbpedia.org/ontology/dateOfBurial"
0,0,0,0,0,0,0,0,0,2,0,1985," http://dbpedia.org/ontology/daylightSavingTimeZone"
1,1,0,0,0,0,1,1,3,2,0,1987," http://dbpedia.org/ontology/dcc"
4996,4551,75,83,211,641,1357,2249,3511,4546,4938,1994," http://dbpedia.org/ontology/deathCause"
477524,497833,0,10655,15979,70829,187706,255430,283222,453832,420416,1995," http://dbpedia.org/ontology/deathDate"
331150,349610,0,13091,12683,94929,175576,223290,260734,303811,303972,1996," http://dbpedia.org/ontology/deathPlace"
473486,485681,0,0,2162,9072,29598,36198,41913,449759,365554,1997," http://dbpedia.org/ontology/deathYear"
0,0,9551,0,0,0,0,0,0,0,0,1998," http://dbpedia.org/ontology/deathdate"
0,0,12709,0,0,0,0,0,0,0,0,1999," http://dbpedia.org/ontology/deathplace"
738,751,0,61,45,132,585,434,708,710,775,2000," http://dbpedia.org/ontology/debut"
0,0,3,46,0,0,0,0,0,0,0,2001," http://dbpedia.org/ontology/debutDate"
12003,28016,0,2,0,487,7185,8043,10323,12102,26472,2002," http://dbpedia.org/ontology/debutTeam"
0,0,46,134,0,0,0,0,0,0,0,2004," http://dbpedia.org/ontology/debutYear"
0,0,25,0,0,0,0,0,0,0,0,2005," http://dbpedia.org/ontology/debutteam"
0,0,0,0,0,0,0,0,1,1,0,2011," http://dbpedia.org/ontology/decommissioningDate"
441,463,0,0,0,0,0,0,366,401,476,2031," http://dbpedia.org/ontology/depictionDescription"
1388,2154,0,0,201,742,995,1221,1439,1775,2264,2035," http://dbpedia.org/ontology/deputy"
0,0,0,0,0,0,0,2,0,0,0,2048," http://dbpedia.org/ontology/developer"
2,5,0,0,0,4,8,9,8,4,4,2056," http://dbpedia.org/ontology/director"
1598,1399,0,0,0,0,0,0,1573,1605,1464,2062," http://dbpedia.org/ontology/discipline"
0,1,0,0,0,1,1,1,1,1,0,2070," http://dbpedia.org/ontology/dissolutionDate"
0,1,0,0,0,1,2,3,4,5,0,2071," http://dbpedia.org/ontology/dissolutionYear"
7,0,0,1,0,2,8,9,5,1,0,2091," http://dbpedia.org/ontology/distributor"
2,1,0,0,0,0,2,2,2,1,1,2092," http://dbpedia.org/ontology/district"
2,1,0,0,0,1,0,3,3,2,0,2093," http://dbpedia.org/ontology/division"
6113,5813,0,398,463,1602,3208,4002,4618,5400,6093,2097," http://dbpedia.org/ontology/doctoralAdvisor"
7174,6978,0,839,754,2662,4470,5202,5838,6467,7245,2098," http://dbpedia.org/ontology/doctoralStudent"
9615,10080,122,188,327,770,6923,7075,8287,18928,10084,2106," http://dbpedia.org/ontology/draft"
9068,9888,0,78,183,1210,4110,7239,7500,16580,10377,2108," http://dbpedia.org/ontology/draftPick"
8716,9533,0,78,167,1076,3799,6880,7138,15864,10026,2110," http://dbpedia.org/ontology/draftRound"
9837,10050,0,163,281,726,6949,7101,8607,9467,10172,2111," http://dbpedia.org/ontology/draftTeam"
20411,22517,0,257,468,1874,11041,13961,16067,18502,23343,2112," http://dbpedia.org/ontology/draftYear"
0,0,46,0,0,0,0,0,0,0,0,2113," http://dbpedia.org/ontology/draftpick"
0,0,46,0,0,0,0,0,0,0,0,2114," http://dbpedia.org/ontology/draftround"
0,0,112,0,0,0,0,0,0,0,0,2115," http://dbpedia.org/ontology/draftteam"
0,0,161,0,0,0,0,0,0,0,0,2116," http://dbpedia.org/ontology/draftyear"
1,1,0,0,0,0,2,1,2,1,1,2141," http://dbpedia.org/ontology/editing"
0,0,0,0,0,0,0,1,1,0,0,2142," http://dbpedia.org/ontology/editor"
23397,22128,304,349,420,3033,8828,13137,16970,21024,23485,2145," http://dbpedia.org/ontology/education"
44,106,0,0,4,84,116,125,118,117,106,2152," http://dbpedia.org/ontology/electionDate"
1452,1750,0,0,109,960,1253,1355,1537,1795,1796,2154," http://dbpedia.org/ontology/electionMajority"
0,0,0,0,0,2,1,1,2,1,0,2159," http://dbpedia.org/ontology/elevation"
0,0,0,133,101,295,1,0,0,0,0,2169," http://dbpedia.org/ontology/emmyAward"
0,0,110,0,0,0,0,0,0,0,0,2170," http://dbpedia.org/ontology/emmyaward"
6947,6779,86,107,246,1083,2773,4221,5117,6472,7143,2171," http://dbpedia.org/ontology/employer"
0,0,0,0,0,0,0,1,0,0,0,2186," http://dbpedia.org/ontology/endowment"
0,0,0,0,0,0,1,1,1,0,0,2199," http://dbpedia.org/ontology/episodeNumber"
0,0,0,0,0,0,0,1,0,0,0,2206," http://dbpedia.org/ontology/equity"
1328,1191,0,0,122,354,777,1086,1212,1347,1224,2207," http://dbpedia.org/ontology/era"
345,222,0,0,0,1,16,35,27,438,243,2212," http://dbpedia.org/ontology/espnId"
0,0,1,0,0,0,0,0,0,0,0,2213," http://dbpedia.org/ontology/espnid"
7902,7363,239,255,311,1250,3019,4758,5423,7110,7976,2220," http://dbpedia.org/ontology/ethnicity"
219,164,0,0,0,14,32,63,81,126,175,2226," http://dbpedia.org/ontology/event"
0,0,0,0,0,2,2,0,1,0,0,2230," http://dbpedia.org/ontology/executiveProducer"
0,0,0,0,1,1,2,3,3,2,0,2239," http://dbpedia.org/ontology/extinctionYear"
1705,1845,0,0,0,0,0,0,344,2992,3184,2240," http://dbpedia.org/ontology/eyeColor"
0,0,0,0,0,0,1,1,0,0,0,2246," http://dbpedia.org/ontology/facultySize"
0,0,0,0,0,1,0,1,3,0,0,2248," http://dbpedia.org/ontology/family"
